id,flood_id,country,language_detected,url,page_title,text_snippet,pipeline_prediction,flood_term_hits,label,notes
271,81,,spa,https://www.larepublica.co/analisis/carlos-j-papamija-hoyos-4132030/digitalizacion-empresarial-alemania-vs-colombia-4132025,Digitalización empresarial: Alemania vs. Colombia,"MI SELECCIÓN DE NOTICIAS
Noticias personalizadas, de acuerdo a sus temas de interés
La digitalización se ha convertido en un eje clave para el desarrollo económico. Sin embargo, la forma en que las empresas abordan esta transformación varía según su entorno. Mi experiencia liderando iniciativas de tecnología y marketing en Alemania y Colombia, me ha permitido ver cómo dos países enfrentan este ret",pipeline_yes,1,0,
272,11,,por,https://www.poder360.com.br/brasil/autoridades-confirmam-mais-5-mortes-causadas-por-ciclone-na-regiao-sul/,Ciclone provoca mortes e estragos em Estados da região Sul | Poder360,"A Defesa Civil de Santa Catarina informou, no início da tarde desta 4ª feira (1º.jul.2020), que 9 pessoas morreram no Estado em decorrência da tempestade que atingiu a região Sul no dia anterior. No início da manhã, eram 4 mortes confirmadas.
No Rio Grande do Sul, 1 homem de 53 anos morreu soterrado em Nova Prata, depois de 1 deslizamento de terra. A Defesa Civil do Estado aguarda o resultado da p",pipeline_yes,5,1,
273,229,,eng,http://www.pbs.org/newshour/bb/news-wrap-former-new-orleans-mayor-gets-10-year-prison-sentence-corruption/,News Wrap: Ray Nagin sentenced to prison for corruption | PBS NewsHour,"News Wrap: Former New Orleans mayor gets 10-year prison sentence for corruption
[Sorry, the video for this story has expired, but you can still read the transcript below. ]
GWEN IFILL: Thousands of people in the Northeast assessed damage and waited for the lights to come back on today, after severe storms rolled through last night. Five people were confirmed dead.
The worst was in Upstate New York",pipeline_no,1,0,
274,79,,por,https://www.opovo.com.br/agencia/jogada10/2024/06/15/primeiro-gre-nal-do-brasileirao-sera-no-couto-pereira-confirma-cbf.html,"Primeiro Gre-Nal do Brasileirão será no Couto Pereira, confirma CBF","O primeiro Gre-Nal do Campeonato Brasileiro de 2024 será no próximo sábado (22), às 17h30, no Estádio Couto Pereira, em Curitiba. A CBF confirmou a alteração da partida, válida pela 11ª rodada, em seu site oficial.
O Grêmio, dono do mando de campo, escolheu jogar em Curitiba, visto que não pode atuar na própria casa, em Porto Alegre, que passa por reformas após as enchentes assolarem o Rio Grande ",pipeline_yes,1,0,
275,13,,spa,https://www.eje21.com.co/2010/12/140-capturados-en-la-ltima-semana-en-la-lucha-contra-las-bandas-criminales/,140 capturados en la última semana en la lucha contra las bandas criminales - Eje21,"140 capturados en la última semana en la lucha contra las bandas criminales
Los detenidos están acusados de delitos como homicidio, concierto para delinquir, secuestro, porte ilegal de armas, lesiones personales, narcotráfico, daño en bien ajeno, extorsión y administración de bienes con fines terroristas.
Durante el lapso mencionado la Policía aprehendió a 88 miembros de bandas asociadas a la ‘Ofi",pipeline_no,1,0,
276,82,,spa,https://unomasuno.com.mx/nacional/gobierno-asegura-mas-de-2-mmdp-en-metanfetamina/,Gobierno asegura más de 2 mmdp en metanfetamina,"Fuerzas Federales aseguraron más de 2 mil millones de pesos (mmdp) por el decomiso de metanfetamina en 3 entidades -Sinaloa, Jalisco y Yucatán-, según el reporte de la Secretaría de Seguridad y Protección Ciudadana (SSPC) con respecto a las acciones realizadas este 1 de abril por las fuerzas de seguridad en el país.
El mayor aseguramiento tuvo lugar en los municipios de Culiacán y Cosalá, Sinaloa,",pipeline_no,1,0,
277,201,,spa,https://www.letrap.com.ar/nota/2021-2-25-19-25-0-pedro-wasiejko-el-estado-debe-administrar-la-via-navegable-troncal,Pedro Wasiejko: “El Estado debe administrar la vía navegable troncal” | Letra P | Periodismo Político,"25 de febrero de 2021
El presidente del Consorcio de Gestión del Puerto La Plata analizó el sector durante la reunión del Consejo Portuario Argentino. Hidrovía, en foco.
El presidente del Consorcio de Gestión del Puerto La Plata, Pedro Wasiejko, consideró que “es importante que el Estado tenga participación en la administración de la Vía Navegable Troncal para asegurar que un porcentaje de la reca",pipeline_no,2,0,
278,79,,por,https://www2.jornalinterior.com.br/noticias/programa-feira-do-produtor-rural-sera-neste-dia-1O-na-praca-da-igreja-ns-das-gracas/3000022236,Interior Penápolis - Programa Feira do Produtor Rural será neste dia 1º na praça da Igreja NS das Graças,"Programa Feira do Produtor Rural será neste dia 1º na praça da Igreja NS das Graças
Economia
Iniciativa capacita produtores para venderem seus produtos diretamente ao consumidor final
No início deste ano, o Sindicato Rural de Penápolis (SIRP), em parceria com o Senar-SP (Serviço Nacional de Aprendizagem Rural) e o Sebrae-SP (Serviço Brasileiro de Apoio às Micro e Pequenas Empresas), lançou um proj",pipeline_yes,1,0,
279,252,,spa,http://www.elpais.com.uy/informacion/sunca-paro-y-movilizacion-desde-el-obelisco-hasta-el-palacio-legislativo.html,Sunca: paro y movilización desde el Obelisco hasta el Palacio Legislativo | Noticias Uruguay y el Mundo actualizadas - Diario EL PAIS Uruguay,"SINDICALES
Movilización del Sunca complica tránsito en el Palacio Legislativo
Los trabajadores exigen la aprobación de la Ley de Responsabilidad Penal en el ámbito laboral que está a estudio en el Parlamento.
En estos momentos el tránsito en la zona del Palacio Legislativo por la movilización del Sindicato Único de la Construcción y Anexos (Sunca). La marcha se lleva a cabo bajo la consigna “todos",pipeline_no,1,0,
280,82,,eng,https://mexiconewsdaily.com/lifestyle/whats-on-in-mexico-city-in-february/,What's on in Mexico City in February?,"Buckle up, culture vultures! If January was your Netflix-and-chill month, February is here to get you back out on the Mexico City social scene. The capital’s event calendar is overflowing with gatherings that are sure to light you up, spark your inner Brontë or pivot your career into a money-making tech machine. Leave the yoga pants at home, rummage for your fanciest threads and hit the illuminate",pipeline_no,1,0,
281,81,,spa,https://www.semana.com/confidenciales/articulo/hijos-de-petro-promueven-la-vacunacion-luego-del-confuso-trino-de-su-padre-sobre-la-variante-delta/202125/,Los hijos de Petro promueven la vacunación en medio del trino confuso de su padre sobre la inmunización y la variante Delta - Semana,"CONFIDENCIALES
Hijos de Petro promueven la vacunación luego del confuso trino de su padre sobre la variante delta
Ni siquiera los hijos del senador Gustavo Petro parecen ir en su misma línea de pensamiento frente a la efectividad de las vacunas. El aspirante presidencial fue protagonista en las últimas horas de una fuerte controversia por uno de sus trinos en la red social Twitter, en que puso en ",pipeline_yes,1,0,
282,11,,por,https://g1.globo.com/ac/acre/noticia/2021/05/03/no-ac-preco-de-produtos-e-alimentos-devem-ficar-ate-6percent-mais-barato-com-ponte-sobre-o-rio-madeira.ghtml,"No AC, preço de produtos e alimentos devem ficar até 6% mais barato com ponte sobre o Rio Madeira | Acre | G1","Com ponte do Rio Madeira, transporte de alimentos e produtos devem ficar mais barato
Com a finalização da ponte sobre o Rio Madeira, que liga o Acre ao estado de Rondônia, o transporte de alimentos e materiais para o estado acreano deve ficar mais barato. A expectativa do setor da indústria é de haja uma economia de 5% a 6%.
As previsões são da Federação das Indústrias do Acre (Fieac). Segundo a p",pipeline_yes,3,0,
283,79,,por,https://diariodonordeste.verdesmares.com.br/metro/economia-de-agua-ainda-e-desafio-em-fortaleza-1.1719845,Economia de água ainda é desafio em Fortaleza  - Metro - Diário do Nordeste,"Economia de água ainda é desafio em Fortaleza
A Cagece intensificou as fiscalizações e abriu novos canais de denúncia acerca do desperdício de água
Em tempos de crise hídrica, economizar e promover a reutilização da água se torna fator fundamental em uma cidade, de mais de 3,5 milhões de habitantes, como Fortaleza, onde cerca de 40% da água consumida advém de furtos, desperdício e perda, segundo a",pipeline_yes,1,0,
284,79,,por,https://bhaz.com.br/noticias/brasil/mega-sena-sorteia-premio-acumulado/,"Mega-Sena sorteia neste sábado prêmio acumulado em R$ 6,5 milhões","As seis dezenas do concurso 2.757 serão sorteadas, a partir das 20h (horário de Brasília), no Espaço da Sorte, localizado na Avenida Paulista, nº 750, em São Paulo.
O sorteio terá transmissão ao vivo pelo canal da Caixa no YouTube e no Facebook das Loterias Caixa. O prêmio está acumulado em R$ 6.5 milhões.
As apostas podem ser feitas até as 19h (horário de Brasília) nas casas lotéricas credenciada",pipeline_yes,2,0,
285,61,,spa,https://www.expreso.com.pe/actualidad/oscar-vera-tras-ayuda-en-jicamarca-es-un-momento-en-que-el-pais-debe-estar-unido/,Óscar Vera tras ayuda en Jicamarca: «Es un momento en que el país debe estar unido»,"Óscar Vera tras ayuda en Jicamarca: «Es un momento en que el país debe estar unido»
Luego de entregar la ayuda en Jicamarca, una de las zonas afectadas por la activación de quebradas y lluvias como consecuencia del paso del ciclón Yaku, el ministro de Energía y Minas, Óscar Vera, señaló esta tarde en qué consistió la ayuda a la población.
En declaraciones a la prensa, el titular del sector, mencio",pipeline_no,1,0,
286,101,,spa,https://www.eltiempo.com/archivo/documento/CMS-14392396,Víctimas del conflicto armado en Colombia: La historia de Constanza Turbay - Archivo Digital de Noticias de Colombia y el Mundo desde 1.990 - eltiempo.com,"Siete veces había pasado por el quirófano en la lucha contra un tumor en el cuello, y las siete veces Constanza Turbay Cote le había rogado a Dios que le diera vida. Pero el 29 de diciembre del 2000 ya no la quería.
La desesperación la asaltó mientras un amigo la enteraba de una masacre de la columna Teófilo Forero de las Farc entre Doncello y Puerto Rico (en Caquetá). Los muertos habían sido su m",pipeline_no,1,0,
287,229,,eng,http://www.pbs.org/frontlineworld/rough/2007/09/dubai_sex_for_s.html,FRONTLINE/WORLD . Rough Cut . Dubai: Night Secrets | PBS,"| | | | | | |
| | | |
|
|
Rough Cut Dubai: Night Secrets
The oldest profession in the newest playground
BY Mimi Chakarova
September 13, 2007 |
|
Further ReadingMore on Dubai's rapid growth, and links to reports and profiles of the Persian Gulf hotspot.
Mimi Chakarova has been teaching photography at U.C. Berkeley's Graduate School of Journalism for 10 years. Chakarova is the recipient of the 2003 ",pipeline_no,1,0,
288,101,,spa,https://www.lasillavacia.com/historias/silla-nacional/arrancan-procesos-por-brutalidad-policial-del-9s-pero-no-como-quieren-las-victimas,"Arrancan procesos por brutalidad policial del 9S, pero no como quieren las víctimas","Con imputaciones a tres patrulleros por homicidio arranca el primer proceso judicial por las muertes y heridos que se vivieron en las protestas del pasado septiembre.
Este lunes, después de cuatro meses de la noche de brutalidad policial en Bogotá en las protestas del 9S, la Fiscalía imputará cargos a tres patrulleros por cuatro homicidios de personas que murieron por heridas de bala: Jaider Fonse",pipeline_yes,1,0,
289,83,,spa,https://piedepagina.mx/aprehenden-a-ovidio-guzman-sinaloa-vive-jornada-deviolencia/,Aprehenden a Ovidio Guzmán; Sinaloa vive jornada de violencia - Pie de Página,"Ovidio Guzmán fue detenido la madrugada de este jueves por fuerzas estatales y federales. Su detención derivó una larga jornada violenta de balaceras y bloqueos en Sinaloa. 29 personas murieron en los enfrentamientos, 10 militares y 21 presuntos agresores. Descartan extradición fastrack a Estados Unidos
Texto: Arturo Contreras Camero, Noroeste y Revista Espejo
Fotos: Crisanta Espinosa Aguilar / Cu",pipeline_no,3,0,
290,61,,spa,https://www.expreso.com.pe/actualidad/mas-de-37000-menores-con-dengue-en-solo-cinco-meses-noticia/972012/,"Más de 37,000 menores con dengue en solo cinco meses","Más de 37,000 menores con dengue en solo cinco meses
El virus del dengue ha infectado a más de 37,000 niños y adolescentes en el Perú en los primeros cinco meses del año, advirtió Unicef, con base en información del Centro Nacional de Epidemiología, Prevención y Control de Enfermedades (CDC) del Ministerio de Salud.
Unicef sostuvo que este nivel de incidencia “genera la necesidad de enfatizar acci",pipeline_no,2,0,
291,168,,eng,https://www.cpr.org/2013/09/20/death-toll-near-100-and-likely-to-rise-from-storms-in-mexico/,"Death Toll Near 100, And Likely To Rise, From Storms In Mexico | Colorado Public Radio","Authorities were saying early Friday that at least 97 people were known to have died in the flooding, mudslides and other deadly after-effects of the two storms that struck the country this week.
Torrential rains and then-Hurricane Manuel lashed the west coast of Mexico, particularly in around Acapulco. Hurricane Ingrid pummeled the east side of the nation, along the Gulf Coast.
It’s feared the de",pipeline_no,4,1,
292,11,,por,https://brasil.elpais.com/opiniao/2020-01-01/os-cumplices.html,Eliane Brum: Os cúmplices | Opinião | EL PAÍS Brasil,"Nenhum autoritarismo se instala ou se mantém sem a cumplicidade da maioria. É o que a história nos ensina. Não haveria nazismo sem a conivência da maioria dos alemães, os ditos “cidadãos comuns”, nem a ditadura militar no Brasil teria durado tanto sem a conivência da maioria dos brasileiros, os ditos “cidadãos de bem”. O mesmo vale para cada grande tragédia em diferentes realidades. Os déspotas nã",pipeline_yes,1,0,
293,11,,por,https://g1.globo.com/ba/bahia/carnaval/2019/noticia/2019/03/05/procurado-por-homicidio-vai-para-o-carnaval-de-salvador-vestido-de-mulher-e-e-preso-apos-ser-flagrado-por-camera.ghtml,Procurado por homicídio vai para o carnaval de Salvador vestido de mulher e é preso após ser flagrado por câmera | Carnaval 2019 na Bahia | G1,"Suspeito de homicídio, vestido de mulher, é preso após ser flagrado por câmera de reconhecimento facial no carnaval de Salvador — Foto: Divulgação/SSP/BA
Um jovem de 19 anos procurado por homicídio foi preso nesta terça-feira (5) enquanto curtia o carnaval de Salvador vestido de mulher, no circuito Dodô (Barra-Ondina). As informações são da Secretaria de Segurança Pública da Bahia (SSP-BA).
De aco",pipeline_yes,2,0,
294,79,,por,https://www.seculodiario.com.br/cidades/investimento-da-vale-emfutebol-de-minas-gera-criticasde-torcedor-da-desportiva-1/,Investimento da Vale em futebol de Minas gera críticas de torcedor da Desportiva - Século Diário,"O estádio Engenheiro Araripe, em Jardim América, foi construído pela Vale e entregue à Desportiva
América de Minas, Cruzeiro e Atlético Mineiro, segundo matéria veiculada inicialmente no Superesportes e confirmada por outros veículos da imprensa especializada, são os clubes que poderão ter a marca da Vale, com investimentos de R$ 7 milhões no América, R$ 3 milhões no Cruzeiro, e R$ 1 milhão no Atl",pipeline_yes,1,0,
295,11,,por,https://brasil.elpais.com/brasil/2017/09/01/deportes/1504242082_211712.html?rel=mas,Neymar ‘versão PSG’ derrapa em sua primeira prova na seleção brasileira | Esportes | EL PAÍS Brasil,"Com apenas três jogos pelo Paris Saint-Germain, ainda é cedo para dizer que a mudança de ares tenha abalado seu futebol. Mas ficou claro que a versão Neymar “livre, leve e solto” carece de obrigações táticas que o façam retomar o senso coletivo que havia aprimorado durante o início da gestão Tite. Mais individualista, ele consequentemente se viu mais caçado pelos marcadores e voltou a demonstrar u",pipeline_yes,1,0,
296,79,,por,https://www.opovo.com.br/noticias/mundo/2019/10/27/a-agitacao-social-que-inflama-a-america-do-sul.html,A agitação social que inflama a América do Sul,"Chile, Equador, Bolívia, Venezuela, Argentina: sejam de direita, sejam de esquerda, governos se encontram sob pressão em países sul-americanos. O que está por trás das convulsões sociais que incendeiam a região?Protestos violentos contra o aumento da gasolina no Equador, manifestações cada vez mais acirradas contra a reeleição controversa de Evo Morales na Bolívia, uma mudança dramática iminente d",pipeline_yes,1,0,
297,82,,spa,https://unomasuno.com.mx/cdmx/cdmx-lanza-plan-para-frenar-la-gentrificacion-regularan-rentas-y-plataformas-como-airbnb/,CDMX lanza plan para frenar la gentrificación: regularán rentas y plataformas como Airbnb,"El Gobierno de la Ciudad de México presentó este miércoles una estrategia integral para combatir la gentrificación en zonas céntricas como Roma y Condesa, donde el encarecimiento de las rentas ha obligado a miles de habitantes a mudarse a la periferia.
La jefa de Gobierno, Clara Brugada, anunció que propondrá al Congreso local una ley de “rentas justas, razonables y asequibles” para estabilizar lo",pipeline_no,1,0,
298,61,,spa,https://www.expreso.com.pe/actualidad/trata-de-personas-solo-el-7-de-casos-tiene-condena-en-peru/,Trata de personas: solo el 7% de casos tiene condena en Perú,"Trata de personas: solo el 7% de casos tiene condena en Perú
Solo siete de cada 100 casos de trata de personas tienen sentencia condenatoria en el Perú, advirtió Ricardo Valdés, director de Capital Humano y Social (CHS) Alternativo, durante el “Foro Interamericano sobre la Lucha contra la Trata de Personas”, organizado por Abogados sin Fronteras Canadá (ASFC) en alianza con la Defensoría del Puebl",pipeline_yes,1,0,
299,11,,por,https://www.brasildefato.com.br/2018/01/29/reformas-trabalhista-e-da-previdencia-sao-combinacao-explosiva-para-o-trabalhador,Reformas trabalhista e da Previdência são 'combinação | Política,"""Esse governo tem até 2018 para implantar um programa que não foi respaldado pelas urnas, um programa liberal que se tenta implantar no Brasil há pelo menos 40 anos, e o golpe parlamentar foi essa oportunidade de implantar a chamada agenda do mercado."" É assim que o professor do Instituto de Economia da Universidade de Campinas (Unicamp) Eduardo Fagnani avalia a insistência do governo em aprovar a",pipeline_yes,1,0,
300,228,,spa,https://www.chiapasparalelo.com/author/franciscolopez/,Francisco López Velásquez | Chiapasparalelo,"En el marco de la Feria Grande de Chiapa de Corzo, hay un día en el que el Río Grande (Río Grijalva) se convierte en un campo de espectáculo de luces y colorido, que contrasta en el cielo pero también en el agua. Para la etnia Soctón o Chiapaneca, o lo que ahora se comprende como Chiapa de Corzo, el 21 de enero, se realiza un espectáculo de fuegos pirotécnicos denominado “Combate Naval”. El signif",pipeline_no,3,0,
301,253,,spa,http://www.crhoy.com/noticias/nacionales/sucesos/,Sucesos | Noticias de Sucesos | Crhoy.com,"Nacionales
Lady Rojas . 30 julio, 2015 2:49 pm
En este momento la Cruz Roja de Atenas y el Cuerpo de Bomberos atienden un accidente donde se reporta una persona prensada. Según el reporte, el accidente se dio en Río ...
Lady Rojas . 30 julio, 2015 12:44 pm
Gracias a la maestra de un niño de nueve años, se logró detectar un aparente caso de agresión física en Guadalupe. El menor ingresó este miérco",pipeline_yes,1,0,
302,79,,por,https://www.gazetaweb.com/noticias/brasil/quem-era-piloto-da-formula-1600-morto-com-o-filho-apos-acidente-811791,Quem era piloto da Fórmula 1600 morto com o filho após acidente,"São Paulo — Piloto, empresário e apaixonado por desafios. Era assim que Eduardo Nobor Barraca Imamura se definia nas redes sociais. Ele começou a correr na Fórmula 1600 em 2018, por influência de um amigo e, desde então, adotou a modalidade como uma grande paixão.
Nos anos de 2023 e 2024, Eduardo Imamura competiu pela equipe San Race, que prestou uma homenagem ao piloto nas redes sociais. “Sentimo",pipeline_yes,1,0,
303,79,,por,https://www.campograndenews.com.br/cidades/capital/comercio-sufoca-vagas-no-centro-e-compromete-as-proprias-vendas,Comércio ‘sufoca’ vagas no Centro e compromete as próprias vendas - Capital - Campo Grande News,"Comércio ‘sufoca’ vagas no Centro e compromete as próprias vendas
Das 1.277 vagas, 800 são ocupadas por comerciantes e funcionários
A área central de Campo Grande conta com apenas 477 vagas de estacionamento disponíveis na rua, enquanto o fluxo diário é de em média 5.250 pessoas. Os dados são da Fecomércio (Federação do Comércio de Bens, Serviços e Turismo do Estado de Mato Groso do Sul) e foram d",pipeline_yes,2,0,
304,11,,por,https://brasil.elpais.com/noticias/volcanes/?rel=arch,Volcanes em EL PAÍS Brasil,"VulcõesMéxico, Guatemala, Costa Rica, Peru e Chile se encontram na região de maior atividade vulcânica do mundo
Novas explosões acrescentam medo e tensão às buscas. Grupos de resgate lutam contra o relógio e as altas temperaturas para encontrar mais sobreviventes
Erupções vulcânicasColunas de cinza superam os 10.000 metros de altura. Mais de 3.000 pessoas foram desalojadas, e o aeroporto da capita",pipeline_yes,1,0,
305,11,,por,https://www.brasildefato.com.br/2016/12/02/guerra-do-iraque-se-baseou-em-pura-ficcao-critica-ex-analista-da-cia,"Guerra do Iraque se baseou em “pura ficção”, critica | Internacional","Elizabeth Murray trabalhou como analista da Agência Central de Inteligência (CIA) dos EUA durante 27 anos. Momentos antes da eclosão da guerra contra o Iraque, era responsável por analisar a mídia iraquiana e elaborar relatórios que orientavam o governo dos Estados Unidos. Em seu depoimento para o Tribunal Popular da Guerra do Iraque afirmou categoricamente que Saddam Hussein não tinha relações co",pipeline_no,1,0,
306,255,,eng,http://www.dallasnews.com/business/airline-industry/20130215-american-airlines-ceo-us-airways-merger-talks-involved-a-little-poker.ece?ssimg=895160,American Airlines’ CEO: US Airways merger talks involved ‘a little poker’ | Dallas Morning News,"American Airlines chief executive Tom Horton, portrayed as the reluctant participant in the company’s merger talks with US Airways, told employees that he and counterpart Doug Parker were just keeping their cards close.
“We had to play a little poker,” Horton told employees in a closed meeting Thursday as they learned the particulars of the deal.
The gamesmanship resulted in the $11 billion deal t",pipeline_no,1,0,
307,79,,por,https://www.folhape.com.br/cultura/volta-de-magnifica-70-na-hbo/789/,Volta de “Magnífica 70” na HBO - Folha PE,"É comum falar sobre o crescimento do cinema nacional, o amadurecimento de temas e estilos em filmes recentes e desafiadores como “Aquarius”, de Kleber Mendonça Filho, e “O Silêncio do Céu”, de Marco Dutra. Menos comum, mas cada vez mais intrigante, é a produção nacional de séries, projetos gradualmente mais autorais e interessantes. Estreia neste domingo, às 22h, no canal por assinatura HBO, a seg",pipeline_no,1,0,
308,81,,spa,https://www.elespectador.com/autos/viene-la-bonanza-industria-automotriz-creceria-7-5-en-2019-article-836038/,"¿Viene la bonanza?: industria automotriz crecería 7,5 % en 2019 | EL ESPECTADOR","Escucha este artículo
Audio generado con IA de Google
0:00
/
0:00
El 2018 fue bueno para la industria automotriz. Por primera vez en tres años, el sector vio incrementos en sus ventas sobre el período inmediatamente anterior, pasando de 238.238 a 256.662, lo que equivale a un crecimiento del 7,7 %, de acuerdo con cifras de la Asociación Nacional de Movilidad Sostenible (Andemos).
De acuerdo con Ol",pipeline_no,1,0,
309,101,,spa,https://www.lasillavacia.com/historias/silla-nacional/la-conversacion-nacional-arranco-sin-rumbo-claro,La conversación nacional arrancó sin rumbo claro,"Aunque ya empezaron cinco de los seis temas, no tienen una metodología ni un resultado definidos.
El presidente Iván Duque presentó hace una semana un proceso de ‘conversación nacional’ para responder a las multitudinarias marchas del 21N y bajar la presión del paro. Tras una semana en la que arrancaron las reuniones, todavía son más las dudas que las claridades sobre esa conversación, por lo que ",pipeline_no,1,0,
310,79,,por,http://www2.cemaden.gov.br/categoria/ameacas-naturais/,Ameaças Naturais – Cemaden,"Movimento de Massa, também denominado como deslizamento, escorregamento, ruptura de talude, queda de barreiras, entre outros, se refere aos movimentos de descida de solos e rochas sob o efeito da gravidade, geralmente potencializado pela ação da água. O Brasil é considerado muito suscetível aos movimentos de massa devido às condições climáticas marcadas por verões de chuvas intensas em regiões de ",pipeline_yes,10,0,
311,81,,spa,https://www.larepublica.co/analisis/german-eduardo-vargas-2793262/economia-comunitaria-3757115,Economía comunitaria,"MI SELECCIÓN DE NOTICIAS
Noticias personalizadas, de acuerdo a sus temas de interés
La exposición de motivos para premiar a la tercera Nobel de Economía tampoco fue la vencida contra la vigente regresividad estructural. Aquí, los principios, las creencias y las instituciones permanecen desvirtuados, pues el Ministerio de CT+I, el de Igualdad y Equidad o el Departamento para la Prosperidad, son dir",pipeline_yes,1,0,
312,11,,por,https://www.brasildefato.com.br/2017/08/28/exclusivo-or-dilma-rousseff-segunda-etapa-do-golpe-e-tirar-lula-da-eleicao-de-2018,Exclusivo | Dilma Rousseff: “Segunda etapa do golpe é tirar | Política,"O golpe que tirou do poder a ex-presidenta Dilma Rousseff completa um ano na próxima quinta-feira (31). Nessa data, em 2016, os senadores decidiram, por 61 votos favoráveis a 20 contrários, afastar definitivamente a petista do cargo, mesmo sem comprovar que ela tenha cometido crime de responsabilidade. “Eles inventaram um processo para me tirar do governo. E usaram uma maioria construída por compr",pipeline_yes,1,0,
313,11,,por,https://www.brasildefato.com.br/2017/01/04/gestora-do-presidio-onde-ocorreu-massacre-em-manaus-promete-unidades-humanizadas/,Gestora do presídio onde ocorreu massacre em Manaus | Direitos Humanos,"A empresa Umanizzare, que administra sob regime de concessão o Complexo Prisional Anísio Jobim (Compaj) em Manaus (AM) desde 2014, afirma em seu site que ""garante aos internos unidades humanizadas e padronizadas, focando na reabilitação total do indivíduo privado de liberdade, (...) assegurando não apenas os seus direitos básicos, mas também benefícios que contribuam para seu bem-estar"".
No último",pipeline_no,1,0,
314,248,,eng,http://www.denverpost.com/2012/04/03/foul-trouble-lack-of-size-doomed-notre-dame-in-loss-to-baylor/,"Foul trouble, lack of size doomed Notre Dame in loss to Baylor – The Denver Post","Notre Dame’s breaking point came eerily — and excruciatingly for the Fighting Irish — at nearly the same time that it did a year ago.
Last year, as Notre Dame famously emphasized in recent days, it collapsed starting at the 15:52 mark in the second half against Texas A&M. It cost the Fighting Irish the national title.
This season, the erosion began at 15:27 on Tuesday night at the Pepsi Center.
At",pipeline_no,1,0,
315,252,,spa,http://www.lr21.com.uy/economia/1059588-uruguay-exportara-us1-405-millones-en-carne-vacuna-y-es-el-mayor-consumidor-per-capita-del-mundo,Uruguay exportará US$ 1.405 millones en carne vacuna y es el mayor consumidor per cápita del mundo - Noticias Uruguay LARED21,"En tanto que las exportaciones de carne bovina se situarán al culminar el año en “US$1.405 millones de dólares”, mientras que en 2011 fueron 1.343 millones. “Estas cifras son las más elevadas que registra el sector”, informó Presidencia de la República.
Es así que el volumen exportado de carne bovina “crecería respecto a 2011, ubicándose en un valor cercano a las 367 mil toneladas peso canal, si c",pipeline_no,1,0,
316,11,,por,https://www.metropoles.com/brasil/cidade-da-polemica-do-proibiu-morrer-tem-cemiterio-lotado-por-covid,"Cidade da polêmica do ""proibiu morrer"" tem cemitério lotado por Covid","São Paulo – Sebastião Antunes, mais conhecido como Tião, é coordenador do cemitério municipal de Biritiba-Mirim, no interior de São Paulo, e está correndo contra o tempo. Ele tem a missão de aumentar as vagas no cemitério da cidade até abril de 2021.
Atualmente, há apenas 15 vagas no campo santo e a meta de Tião é preparar mais 40 covas.
Biritiba-Mirim fica na Região Metropolitana de São Paulo, a ",pipeline_yes,1,0,
317,11,,por,https://brasil.elpais.com/brasil/2017/10/17/cultura/1508254889_178844.html,"Raiva, medo, orgulho.... As emoções que movem a história | Cultura | EL PAÍS Brasil","É possível que a influência da economia sobre a história, assim como das demais ciências sociais e humanidades, seja o motivo de os historiadores às vezes se incomodarem com o papel que a personalidade e as emoções desempenham sobre os acontecimentos. Sou da opinião de que é preciso prestar atenção a ambos. Se na década de 1930 outra pessoa estivesse à frente da Alemanha que não fosse Hitler, esse",pipeline_yes,1,0,
318,79,,por,https://folhadematogrosso.com.br/stf/stf-recebe-delegacoes-de-paises-da-lingua-portuguesa-e-promove-seminario/,STF recebe delegações de países da Língua Portuguesa e promove seminário,"A presidente do Supremo Tribunal Federal (STF), ministra Rosa Weber, recebe, na tarde desta segunda-feira (15), as delegações dos países da Conferência das Jurisdições Constitucionais dos Países de Língua Portuguesa (CJCPLP), que participarão, na terça-feira (16), do “Seminário Intermédio da Conferência das Jurisdições Constitucionais dos Países de Língua Portuguesa”.
O vice-presidente da Corte, m",pipeline_yes,1,0,
319,79,,por,https://folhams.com.br/2023/11/17/avioes-auxiliam-bombeiros-de-ms-na-luta-contra-tres-grandes-queimadas-no-pantanal/,Aviões auxiliam bombeiros de MS na luta contra três grandes queimadas no Pantanal | Folha MS,"O trabalho de combate as queimadas florestais no Pantanal, em Mato Grosso do Sul, está concentrado em três regiões onde o fogo atinge grandes proporções. A atuação dos militares do Corpo de Bombeiros ocorre principalmente na região norte próximo da divisa com o Mato Grosso – conhecida como Pantanal do Paiaguás -, outra frente de trabalho está localizada na região do Passo do Lontra e o terceiro po",pipeline_yes,1,0,
320,42,,eng,https://www.cbc.ca/news/canada/ottawa/support-staff-strike-pandemic-extremely-challenging-university-ottawa-1.5774939,Striking during the pandemic 'extremely challenging' say U of O support staff | CBC News,"Striking during the pandemic 'extremely challenging' say U of O support staff
1,300 support staff on strike since Monday worry no one will notice their fight
About 1,300 support workers at the University of Ottawa who walked off the job Monday morning say they're worried the strike comes at a time when no one is paying attention to their story.
""It's extremely challenging,"" said Jonathan Degan, vi",pipeline_no,1,0,
