doc_id,url,page_title,text_snippet,label,flood_id,pub_date
be27b0b7-76b9-4b81-a154-a7b926c3a1eb,https://www.king5.com/article/news/community/outpouring-of-support-for-whatcom-county-flood-victims/281-6ca1ee46-43e2-4a40-8bca-fd878e3b60e2,'It's like a big giant hug': Those displaced by Whatcom County floods find outpouring of support | king5.com,"LYNDEN, Wash. — Jeffrey Goins is overwhelmed by the outpouring of love and support from the people of his north Whatcom County community.
""It's like a big, giant hug,"" he says. ""It really makes you feel warm.""
Jeffrey, his wife, and 4 daughters escaped rapidly rising waters from historic floods this week. Cold, wet and with nowhere else to go they found shelter at North County Christ the King Church in Lynden.
The church has converted itself into a one-stop relief agency. It has housed dozens of",1,22,2026-05-11
ab18ff72-b5c1-46ad-8eeb-50b13b6360cd,https://www.wsmv.com/news/neighbor-vowing-to-help-others-after-deadly-tornadoes/article_82024884-7c95-11eb-8472-1f73776e45cf.html?block_id=856404,Neighbor vowing to help others after deadly tornadoes | News | wsmv.com,"NASHVILLEM, TN (WSMV) - One year ago today, many lives changed forever here in Nashville. An EF-3 tornado ripped apart buildings, houses, and also lives.
News 4 had a chance to speak with one woman who lost her home in Germantown. As she works to put her life back together, she has vowed to use her pain to help others.
""It is extremely difficult. And even a year later, I'm still suffering from a lot of PTSD."" Jolie Yockey was on the couch with her dog Lottie the night the tornado hit her Germant",0,22,2021-03-03
ac35217d-9d7f-4d4d-9172-0b808536dc12,https://www.ktvu.com/news/about-a-third-of-parents-say-they-definitely-wont-get-their-5-to-11-year-olds-vaccinated-against-covid,About a third of parents say they definitely won't get their 5- to 11-year-olds vaccinated against COVID,"SAN FRANCISCO - On Friday, the U.S. Food and Drug Administration approved Pfizer's COVID-19 vaccine for emergency use in children ages 5 to 11. Next, the Center for Disease Control and Prevention will make its recommendations. That meeting is scheduled for Tuesday.
But a new Kaiser Family Foundation survey shows that even when the approval comes, likely next week, many parents are still hesitant about vaccinating their young children right away.
The survey shows parents are almost evenly split i",0,22,2021-10-29
39adf387-5fa0-4d7b-b15d-379dc334dd17,https://www.wsoctv.com/news/local/heres-which-grocery-stores-restaurants-event-venues-are-still-requiring-masks/PGYLE2OS7ZEF7G2DW5ZLWBICDI/,Your guide to which companies and local businesses require masks – WSOC TV,"CHARLOTTE — UPDATED: Starting August 18, you’ll need to wear a mask in Charlotte and parts of Mecklenburg County.
The City of Charlotte and the unincorporated parts of the county will go back under an indoor mask mandate, with the rest of the county most likely following in its footsteps soon after, county officials have announced.
This latest recommendation applies to those who have not been vaccinated as well as those who have gotten the shots.
Charlotte businesses are handling the changes dif",0,22,2021-08-18
a007baa6-8434-4705-ab3c-33f457fa8f00,https://www.wsmv.com/news/us_world_news/yes-you-are-getting-lots-of-robocalls-again/article_0285d12b-08a2-59a3-a7e5-b13fc310c4ae.html,"Yes, you are getting lots of robocalls again | US World News | wsmv.com","(CNN) -- After a year of relief, robocalls are back up to pre-pandemic levels.
Americans received more than 4.6 billion robocalls in February, up 15% compared to January, according to new data from YouMail, a robocall-prevention service that tracks robocall traffic across the United States. About 159.1 million robocalls were placed each day last month.
This marked the highest monthly robocall volume since February 2020, notably right before the Covid-19 pandemic hit the United States hard. So fa",0,22,2021-03-04
18ac14ce-c576-4e34-9b32-8f14776d5df2,https://apnews.com/0057adec1750407e862e547a362d3aa8,Tribes: New evidence proves massacre was at Nevada mine site | AP News,"Tribes: New evidence proves massacre was at Nevada mine site
RENO, Nev. (AP) — Tribal lawyers are asking a U.S. judge in Nevada to reconsider her earlier refusal to block digging at a proposed lithium mine near the Oregon line where they say newly uncovered evidence proves it was the sacred site of a massacre of dozens of Native Americans in 1865.
The new motion filed in federal court in Reno includes an 1865 newspaper report and two eyewitness accounts of how at least 31 Paiute men, women and c",0,22,2021-10-05
568dc363-e92c-4abf-9aab-45df65a8c766,https://www.detroitnews.com/story/news/environment/2021/10/17/kamala-harris-discuss-drought-climate-change-lake-mead/8502930002/,"Kamala Harris to discuss drought, climate change at Lake Mead","Kamala Harris to discuss drought, climate change at Lake Mead
Washington — Vice President Kamala Harris on Monday will highlight the problems caused by Western drought as she visits Lake Mead in Nevada and makes the case for the Biden administration's infrastructure and climate change proposals that have stalled in Congress.
Harris will be briefed by Bureau of Reclamation officials about elevation levels at the manmade reservoir that supplies drinking water to 25 million people in the American W",0,22,2021-10-17
e90f0349-207f-46d2-9571-23c8b302cd8b,https://www.denverpost.com/2014/11/29/briefs-jamie-mcginns-status-worrisome-for-avs/,Briefs: Jamie McGinn’s status worrisome for Avs – The Denver Post,"When will forward Jamie McGinn be back with the Avalanche? Nobody seems to know.
Avs coach Patrick Roy said McGinn, out because of a back injury, has seen multiple doctors since he played Nov. 15 against the Devils in Newark, N.J.
Roy didn’t seem too encouraged when asked when McGinn might be back.
“We’ll see. He gets re-evaluated every day, but right now there’s not much to tell,” Roy said.
McGinn has not skated since that game and hasn’t been seen much around the team of late. He remains on in",0,22,2014-11-29
f7c780d9-60bf-4806-ab85-d457d8e0041d,https://www.wthr.com/article/news/health/coronavirus/latest-indiana-coronavirus-covid-19-updates-sunday-june-20-2021/531-c0866d7c-2feb-44ae-987d-7d26ec5e4318,"Indiana coronavirus COVID-19 updates for Sunday, June 20, 2021 | wthr.com","INDIANAPOLIS — Here are Sunday's latest updates on the coronavirus pandemic, including the latest news on COVID-19 vaccinations and testing in Indiana.
Registrations for the vaccine are now open for Hoosiers 12 and older through the Indiana State Department of Health. This story will be updated over the course of the day with more news on the COVID-19 pandemic.
Pandemic-delayed surgeries share blame for blood shortage
Some hospitals are delaying or rescheduling surgeries because of a shortage of",0,22,2026-05-11
461a7cc9-ad88-4dd5-b22d-10b67d686749,https://www.startribune.com/just-opened-khaluna-in-minneapolis-offers-good-looks-great-tastes/600111135/,"Just-opened Khâluna in Minneapolis offers good looks, great tastes - StarTribune.com","After opening Lemon Grass in Brooklyn Park in 2006, and Lat14 in Golden Valley 12 years later, chef Ann Ahmed has attained a significant goal with the recent launch of Khâluna, her latest — and most ambitious — restaurant.
""I've been working on getting to Minneapolis for my entire career,"" she said. ""Every time I've tried, it didn't work out, and for a while I just gave up. Don't get me wrong, I don't have any regrets being in the suburbs. I love the suburbs. But Minneapolis is different. There'",0,22,2021-10-29
c432b5b7-2fcd-43c4-91a6-41af3dfd28a8,https://www.bostonherald.com/2021/10/24/how-leptospirosis-can-spread-to-dogs/,How leptospirosis can spread to dogs,"I have seen a lot of recent media coverage regarding leptospirosis, which I have had my dog vaccinated against. The news coverage suggests that the problem is transmitted by rats. I thought other species and wildlife were the carriers of this disease, which is why I had my dog vaccinated. We live in the suburbs and there is not much in the way of rats in our neighborhood, or at least we don’t think so.
How much of a problem is this and should we be concerned? It seems that this disease also can ",0,22,2021-10-24
6e8ed845-a152-4152-b8ec-3dc775c03a39,https://www.kgw.com/article/life/style/lets-get-out-there/lets-get-out-there-washington-state-parks-free-days/283-55aaa152-f6d1-484b-aa31-9a13649aa78c,Let's Get Out There: Beacon Rock State Park | kgw.com,"SKAMANIA COUNTY, Wash. — In this week's Let's Get Out There, we head to Beacon Rock State Park to find out more about Washington State Parks' free days.
It begins with just a short drive to the Washington side of the Columbia River Gorge. If you haven’t stood atop it, you’ve probably seen it — Beacon Rock.
“It's the center of an old volcano and essentially, with the Ice Age floods, they gouged through the gorge here. It just washed around the center of that creating what we now know as Beacon Ro",0,22,2026-05-11
d02e52a1-5fe3-4c37-98a4-4040cff8faad,https://www.cpr.org/2019/02/18/archaeologists-find-evidence-of-human-habitation-in-the-rockies-stretching-back-9000-years/,"Archaeologists Find Evidence Of Human Habitation In The Rockies Stretching Back 9,000 Years | Colorado Public Radio","Originally published on February 7, 2019 6:15 am
Archaeologists studying a prehistoric site in Golden, Colorado, have found that people lived there thousands of years earlier than previously thought.
The site is called “Magic Mountain” after an amusement park that used to own the land back when excavations started in the 1950s.
Archaeologists like Mark Mitchell knew that people, likely nomadic hunter-gatherers, had lived and camped at the site for much of the last 5,000 years.
“It's a great plac",0,22,2019-02-18
657aace7-ad81-4561-ad93-db4887482393,https://www.ktvu.com/news/americans-quit-jobs-at-record-pace-in-september-for-2nd-straight-month,Americans quit jobs at record pace in September for 2nd straight month,"Americans quit their jobs at a record pace for the second straight month in September, in many cases for more money elsewhere as companies bump up pay to fill job openings that are close to an all-time high.
The Labor Department said Friday that 4.4 million people quit their jobs in September, or about 3% of the nation's workforce. That's up from 4.3 million in August and far above the pre-pandemic level of 3.6 million. There were 10.4 million job openings, down from 10.6 million in August, whic",0,22,2021-11-12
