"id","flood_id","country","event_location","event_date","language_detected","url","domain","page_title","text_snippet","pipeline_prediction","flood_term_hits","impact_term_hits","location_term_hits","word_count","label","notes"
"142","5","Trinidad and Tobago","Bamboo #2, Valsayn South, Real Spring Gardens, Kelly Village, Madras Road and El Carmen, St. Helena","2022-11-26","eng","https://www.trinidadandtobagonews.com/blog/?cat=7","trinidadandtobagonews.com","Politics | Trinidad and Tobago News Blog","By Raffique Shah December 05, 2022 If you know the Caroni River basin fairly well, and you are familiar with the Caroni River, if you have seen it overflow its banks after, say, two days of torrential rainfall, you will have seen floods spread rapidly, inundating everything along its banks for miles. Ever since I came of age and a rode a bicycle, and later acquired a motor vehicle, I have had many encounters with the flood waters of the Caroni, starting with cycling through Madras Road when the water was maybe eighteen inches high, which was challenging, but nevertheless something of a thrill …","pipeline_boundary","4","","1","148","0",""
"143","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","eng","https://www.thenewhumanitarian.org/analysis/2022/07/14/South-America-Venezuelan-migrants-COVID","thenewhumanitarian.org","The New Humanitarian | Nowhere left to turn, part 2: In a region hit hard by COVID, the welcome for Venezuelan migrants wears thin","The vast majority of the 6 million Venezuelans who have escaped poverty, insecurity, and economic collapse in their homeland since 2015 have tried to start new lives in South America. But two years after COVID-19 led governments to close borders and enforce quarantines, many are discovering that the region is becoming a less welcoming place. Due to greater barriers to entry in countries like Chile and Peru, difficulty in finding work in Colombia, and rising xenophobia just about everywhere, some have had enough and are heading north to Mexico and the United States. But overland journeys throug…","pipeline_boundary","3","","1","3458","0",""
"144","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://grist.org/abandoned-oil-gas-wells-permian-texas-new-mexico/?ref=zachseward.com","grist.org","The Permian Basin is ground zero to billions of dollars in zombie oil wells | Grist","As oil and gas companies weathered volatile oil prices last year, many halted production. More than 100,000 oil and gas wells in Texas and New Mexico are idle. Of these, there are about 7,000 “orphaned” wells that the states are now responsible for cleaning up. But statistical modeling by Grist and The Texas Observer suggests another 13,000 wells are likely to be abandoned in the coming years. A conservative estimate of the cleanup cost? Almost $1 billion. And that doesn’t consider the environmental fallout. Waves of Abandonment The Permian Basin is ground zero for a billion-dollar surge of zo…","pipeline_yes","5","1.0","5","5959","1",""
"145","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://meridianstar.com/2017/08/26/update-hurricane-harvey-lands-first-blow-to-texas-but-more-is-expected-to-come/","meridianstar.com","UPDATE: Hurricane Harvey lands first blow to Texas, but more is expected to come | Meridian Star","UPDATE: Hurricane Harvey lands first blow to Texas, but more is expected to come Published 10:00 am Saturday, August 26, 2017 CORPUS CHRISTI, Texas – Texans from the Louisiana border to the Hill Country in the middle of the state awoke to dire warnings of a major natural disaster Saturday as Hurricane Harvey charged inland, with weather officials downgrading it to a Category 1 storm but cautioning that the danger was far from over as the region braced for catastrophic flooding and potential tornadoes. Images of downed trees, collapsed buildings and darkened streets began trickling in early in …","pipeline_yes","5","6.0","3","967","1",""
"146","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://www.climatecentral.org/news/california-snowpack-obliterates-record-low-18847","climatecentral.org","Bleak California Snowpack ‘Obliterates’ Record Low | Climate Central","News•April 1, 2015 Bleak California Snowpack ‘Obliterates’ Record Low April 1 is supposed to mark the high point of California’s snowpack. It’s when officials estimate how much water they’re going to see flowing into reservoirs as winter’s snow melts during the spring and summer. But after this hot, dry winter, there wasn’t much to measure, and the snowpack came in at a shocking 6 percent of normal — an all-time record low. Comparison—snow survey in 2010 required skis, but not today (Ski photo via @GettyImages) pic.twitter.com/lsTiNGNA8f — Chris Megerian (@ChrisMegerian) April 1, 2015 The prev…","pipeline_boundary","2","","4","926","0",""
"147","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www2.laopinion.com.co/colombia/unidad-del-riesgo-insta-gobiernos-locales-mitigar-riesgos-de-incendios-189818","2.laopinion.com.co","Unidad del Riesgo insta a gobiernos locales a mitigar riesgos de incendios","Colombia comenzó su transición a la primera temporada seca de 2020, que irá hasta mediados de marzo. Unidad del Riesgo insta a gobiernos locales a mitigar riesgos de incendios La Unidad Nacional para la Gestión del Riesgo de Desastres (UNGRD) anunció que desde el pasado 16 de diciembre, el país inició su transición de la segunda temporada de lluvias de 2019 al inicio de la primera temporada seca de 2020. Es así como de acuerdo con el IDEAM, en los primeros días del año han ido aumentando las temperaturas del aire en gran parte del territorio, reduciendo la humedad y favoreciendo condiciones pa…","pipeline_yes","2","1.0","2","451","1",""
"148","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.las2orillas.co/el-cerrejon-nos-esta-matando-indigenas-wayuu/","las2orillas.co","""El Cerrejón nos está matando"": indígenas Wayuu - Las2orillas.co","Poco a poco, secando las fuentes hídricas, la multinacional Cerrejón, firma que administra la mayor mina de carbón a cielo abierto del mundo en la Guajira, ""amenaza la sobrevivencia de comunidades indígenas, afrodescendientes y mestizas al norte de Colombia"", denuncian voceros de la comunidad wayuu. En Colombia, un arroyo se está secando. O más bien, lo están secando. Es el arroyo Bruno, en la Guajira, al norte del país. La explotación minera está secando esa fuente hídrica, que es vital para la sobrevivencia de miles de personas, en su mayoría indígenas wayuu, afro-descendientes y campesinos.…","pipeline_boundary","2","","1","282","0",""
"149","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://abcnews.go.com/2020/video/juror-struggles-teens-contradictory-confession-part-63267651","abcnews.go.com","Video A juror struggles with one teen's 'contradictory' confession: Part 7 - ABC News","A juror struggles with one teen's 'contradictory' confession: Part 7 Juror Victoria Bryers said she didn't believe Korey Wise had raped Trisha Meili but went along with the other jurors, and the jury convicted the teen of assault and sexual abuse. May 25, 2019 Additional Live Streams Additional Live Streams - Live ABC News Live - Live North Carolina Gov. Stein surveys flood damage in Alamance County - Live Court hearing for Connecticut woman accused of holding stepson captive for nearly 20 years - Live Dow Jones Industrial Average - Live Tracking dangerous heat, severe weather for the East Coa…","pipeline_yes","6","8.0","5","891","1",""
"150","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://abc7news.com/place/castro-valley/","abc7news.com","Castro valley News - ABC7 San Francisco","Castro valley News - ABC7 San Francisco || Welcome, Mickey mickey@disney.com Manage MyDisney Account Log Out Texas Flood Air Quality Tracker CA Wildfire Map AccuWeather Forecast Live Weather Conditions SF Bay Area Live Cameras I-Team Investigations 7 On Your Side castro valley News Share Tweet Email Bay Area thieves targeting Lego sets, comic books Bay Area business owners say the thieves are selling the stolen items on Facebook Marketplace and on eBay, just hours after the brazen break-ins. SF homeowner spends $42K to appeal Liberty Mutual's non-renewal Fire burns Lake Chabot Public Market in…","pipeline_yes","2","2.0","1","455","1",""
"151","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.lasillavacia.com/historias/silla-nacional/de-los-paros-al-tarjeton-electoral/","lasillavacia.com","De los paros al tarjetón electoral","Este año fue el de las movilizaciones sociales y ahora muchas de sus cabezas más visibles -desde los líderes cafeteros hasta los pequeños mineros, de los camioneros a los estudiantes- han saltado de la calle al tarjetón. No solo el Polo Democrático le apostó a los sectores que salieron a marcharle al gobierno de Juan Manuel Santos, sino que también la Alianza Verde, la Unión Patriótica y hasta los partidos de la Unidad Nacional ficharon a líderes de la reciente ola de paros. La Silla identificó a 32 de estos líderes sociales y acá está el tarjetón. Nota: Haga clic en el nombre de los candidato…","pipeline_boundary","2","","2","2577","0",""
"152","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://orangeleader.com/2015/06/15/special-tropical-weather-outlook/","orangeleader.com","SPECIAL TROPICAL WEATHER OUTLOOK | Orange Leader","SPECIAL TROPICAL WEATHER OUTLOOK Published 11:43 am Monday, June 15, 2015 NWS NATIONAL HURRICANE CENTER MIAMI FL 1235 PM EDT MON JUN 15 2015 For the North Atlantic...Caribbean Sea and the Gulf of Mexico: Special tropical weather outlook issued to report on results of the aircraft reconnaissance mission. An Air Force Reserve Unit Hurricane Hunter aircraft has been investigating the area of low pressure in the Gulf of Mexico all morning. Data from the mission indicate that the circulation is highly elongated and lacks a well-defined center. Therefore the system is not a tropical cyclone and advi…","pipeline_boundary","2","","1","252","0",""
"153","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://wtop.com/?nid=864&sid=2439793","top.com","WTOP | Washington’s Top News | DC, MD & VA News, Traffic & Weather","WTOP | Washington’s Top News | DC, MD & VA News, Traffic & Weather || Weather || Flash Flood Warning issued for parts of DC area || Updated || Boil water advisory in effect for Prince George's Co. towns after water main break || 2 hours ago || Take a look inside Dulles Airport’s upcoming concourse || 4 hours ago || Politics makes dating tough for Gen Z, poll shows || 4 hours ago || Ex-robber turned Georgetown law professor convicted of domestic violence || 2 hours ago || Wednesday's dramatic lightning display featured 26,000 strikes across the region || July 19 || Montgomery County Fire and Re…","pipeline_yes","7","7.0","7","2133","1",""
"154","6","United States of America","Kerr county (Texas)","2025-07-04","eng","http://www.miaminewtimes.com/best-of-miami/2005/shopping-and-services/best-discount-mens-clothier-6400698","miaminewtimes.com","BEST DISCOUNT MEN'S CLOTHIER 2005 | Marshall's on Thursdays around 2:00 p.m. | Best of Miami: City Guide for Entertainment, Dining, More","Hialeah 305-885-1100 Pleasure Emporium may be large, but Caliente is hot. At the same time, Caliente is cool enough to stock not only the Pocket Rocket but also the Pocket Kamasutra. The shop -- spacious, organized, and clean enough to consider a lingerie purchase -- is located one block north of Okeechobee Road and few blocks south of the studios of Telemundo. So there's always an extremely slim chance of running into your favorite Channel 51 on-air hunk or babe in the small but sizzling Latin racks, where titles range from the innocent (Panochitas) to the sophisticated (Latinas en Europa) to…","pipeline_boundary","2","","5","14882","0",""
"155","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.semana.com/ahorro-e-inversion/articulo/comprar-apartamento-nueva-york-no-imposible/44886/","semana.com","Comprar apartamento en Nueva York no es imposible","El mercado inmobiliario en Colombia ha avanzado a pasos de gigante en los últimos años, proyectos como el de Piedras Blancas en Bogotá, en donde el metro cuadrado ya alcanza un precio de $14 millones de pesos lo confirman. “Y es que no hay suficiente oferta de inmuebles para satisfacer todo la demanda que está llegando al país. La dinámica del mercado inmobiliario en Bogotá es impresionante”, dijo a finanzaspersonales.co la directora para América Latina de DEWorldwide, María Velásquez. Para este tipo de inversionistas, ya no resulta un absurdo pensar que comprar un apartamento en Nueva York, a…","pipeline_boundary","2","","1","2099","0",""
"156","2","Brazil","Bahia state","2022-11-29","por","https://pleno.news/brasil/cidades/apos-perder-casa-pedreiro-usa-jangada-para-resgatar-vizinhos.html","pleno.news","Após perder casa, pedreiro usa jangada para resgatar vizinhos | Brasil | Pleno.News","Pierre Borges - 28/12/2021 15h18 | atualizado em 28/12/2021 15h33 Diante do caos provocado pelas fortes chuvas no sul da Bahia, um pedreiro que perdeu a casa no alagamento passou a se dedicar ao resgate dos vizinhos. A casa de Jean Paulo ficava localizada no bairro de Mangabina, em Itabuna. Ele realiza os resgates utilizando uma jangada. – Dei 85 voltas desde 4h da manhã. Já que perdemos nosso lar, não queremos que ninguém perca a vida. Tem muitas pessoas ilhadas ainda, precisando de muito apoio – contou enquanto realizava resgates nesta segunda-feira (27). O fotógrafo Guthierry Andrade, que m…","pipeline_yes","4","7.0","1","288","1",""
"157","2","Brazil","Bahia state","2022-11-29","por","http://www2.cemaden.gov.br/23112020-previsao-de-risco-geo-hidrologicos/","2.cemaden.gov.br","23/11/2020 – Previsão de Risco Geo-Hidrológicos – Cemaden","Nesta segunda-feira (23/11/2020), o cenário de risco de eventos geo-hidrológicos para as mesorregiões do Brasil é apresentado a seguir: - Região Norte: Pará e Tocantins. Considera-se ALTA a possibilidade de ocorrências de eventos de risco hidrológicos no sudeste do Pará, devido a previsão de pancadas de chuva entre moderada e forte. No nordeste do Pará e no Tocantins é MODERADA a possibilidade de ocorrências de eventos de risco hidrológicos. - Região Nordeste: Bahia e Maranhão. É considerada ALTA a possibilidade de ocorrência de eventos de risco hidrológicos no sul Baiano, devido à previsão de…","pipeline_boundary","5","","1","276","0",""
"158","6","United States of America","Kerr county (Texas)","2025-07-04","spa","https://laopinion.com/2020/07/26/video-vientos-de-hanna-derriban-parte-del-muro-fronterizo-de-trump/","laopinion.com","VIDEO: Vientos de Hanna derriban parte del muro fronterizo de Trump - La Opinión","Tras azotar con fuertes lluvias y vientos la costa sur de Texas, el fenómeno natural Hanna derribó parte del muro fronterizo que el presidente Donald Trump mandó construir para frenar la migración. En redes sociales compartieron videos del momento en que la estructura sucumbe ente los fuertes vientos de Hanna, en Texas donde tocó tierra este sábado como el primer huracán de la temporada atlántica, informó el Centro Nacional de Huracanes (NHC, por sus siglas en inglés). Hanna, avanza este domingo por el noroeste de México con vientos de tormenta tropical, donde también ha causado daños, en los …","pipeline_yes","2","1.0","1","219","1",""
"159","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","eng","https://thebogotapost.com/dont-leave-good-habits-home/14800/","thebogotapost.com","Don’t leave good habits at home","In recent months, Colombia has been on the brink of severe electricity and water shortages, and the country is not yet in the clear. Laura Brown speaks to some of the country’s tourism operators about what visitors can do While recent heavy rainfall has had a small impact on reversing the effects of the drought, the country will still need some time to recover from the harsh dry season. This statement may come as a surprise if you’ve only just arrived in Bogotá, where it has rained almost every day for the past three weeks, but anyone who has been here more than a few months will know that the…","pipeline_boundary","3","","1","863","0",""
"160","2","Brazil","Bahia state","2022-11-29","por","http://www2.cemaden.gov.br/monitoramento-de-secas-e-impactos-no-brasil-setembro2021/","2.cemaden.gov.br","MONITORAMENTO DE SECAS E IMPACTOS NO BRASIL – SETEMBRO/2021 – Cemaden","SUMÁRIO (clique aqui) SUMÁRIO (clique aqui) O Índice Integrado de Seca (IIS) para o mês de setembro, quando comparado ao do mês de agosto, aponta a intensificação das condições de seca no sul-sudoeste de Mato Grosso, sudoeste do Mato Grosso do Sul, norte do Rio de Janeiro e na Bahia; ao contrário, ocorre enfraquecimento das condições de seca na Região Norte, em especial no Acre, Amazonas e Roraima. De acordo com a avaliação dos impactos da seca em áreas de atividades agrícolas e/ou pastagens (agroprodutivas), 2.529 municípios apresentaram pelo menos 40% de suas áreas de uso impactadas no mês d…","pipeline_boundary","6","","1","1876","0",""
"161","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://colombiacheck.com/chequeos/gabriel-velasco-mezcla-verdades-y-mentiras-sobre-primera-imputacion-de-la-jep-contra-ex","colombiacheck.com","Gabriel Velasco mezcla verdades y mentiras sobre primera imputación de la JEP contra ex-FARC | ColombiaCheck","Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Bajo el título “Secuestradores, renuncien al Congreso”, el senador uribista Gabriel Jaime Velasco publicó una entrada en su blog, ‘Pará-bolas’, en la que critica la imputación que le hizo la Jurisdicción Especial para la Paz (JEP) a ocho exintegrantes del Secretariado de las FARC por “toma de rehenes y otras privaciones graves de la libertad”, entre otros crímenes de guerra y delitos de lesa humanidad. El congresista del Centro Democrático lla…","pipeline_boundary","3","","1","7633","0",""
"162","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://grist.org/article/2010-04-23-the-good-news-about-the-very-bad-news-about-climate-change/","grist.org","The good news about the very bad news (about climate change) | Grist","Cross-posted from TomDispatch. These days, I see how optimistic and positive disaster and apocalypse movies were. Remember how, when those giant asteroids or alien space ships headed directly for Earth, everyone rallied and acted as one while our leaders led? We’re in a movie like that now, except that there’s not a lot of rallying or much leading above the grassroots level. The movie is called “Climate Change,” and you can tell its plot in a number of ways. In one, the alien monsters taking over the planet are called corporations, while the leaders who should be protecting us from their depre…","pipeline_boundary","3","","5","3916","0",""
"163","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://www.cbsnews.com/amp/news/hurricane-idalia-landfall-category-wind-speeds-florida-impact-path-meteorologists/","cbsnews.com","Hurricane Idalia slams Florida's Gulf Coast, Georgia, moves into Carolinas - CBS News","Idalia isn't finished with the Southeastern coastal states yet. Idalia made landfall Wednesday morning as a powerful Category 3 hurricane over Keaton Beach, located along Florida's Gulf Coast near Tallahassee. After through the warm waters of the Gulf of Mexico and briefly registering as a Category 4 storm, the hurricane hit Florida's Big Bend area with maximum sustained winds of 125 miles per hour.Idalia declined in strength as it moved across northern Florida into Georgia and was downgraded to a tropical storm late Wednesday afternoon. It moved into South Carolina Wednesday night, then conti…","pipeline_boundary","11","","3","1442","0",""
"164","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://wtop.com/?nid=209&sid=2822392","top.com","WTOP | Washington’s Top News | DC, MD & VA News, Traffic & Weather","WTOP | Washington’s Top News | DC, MD & VA News, Traffic & Weather || Weather || Flash Flood Warning issued for parts of DC area || Updated || Boil water advisory in effect for Prince George's Co. towns after water main break || 2 hours ago || Take a look inside Dulles Airport’s upcoming concourse || 4 hours ago || Politics makes dating tough for Gen Z, poll shows || 4 hours ago || Ex-robber turned Georgetown law professor convicted of domestic violence || 2 hours ago || Wednesday's dramatic lightning display featured 26,000 strikes across the region || July 19 || Montgomery County Fire and Re…","pipeline_yes","7","7.0","7","2133","1",""
"165","4","Panama","El Cacao, Tonosí Centro, El Manantial, Pueblo Nuevo, La Nestlé, La Rabelo, El Bado, Bongo, and Villa Bonita (Los Santos province); Corinth, Bois drorange, and Grande Riviere in Gros Islet Districts (Herrera province)","2022-11-18","spa","https://www.panamaon.com/noticias/negocios/96418-amcham-panama-reconoce-a-29-empresas-miembro-por-su-trayectoria-en-la-camara.html","panamaon.com","AmCham Panamá reconoce a 29 empresas miembro por su trayectoria en la Cámara","En el segundo evento presencial Members´ Recognition & Networking Event que contó con una nutrida participación de más de 60 empresas miembro que se dieron cita en el Ice Lounge del Club Unión. 06 septiembre 2022 | La ocasión fue propicia para reconocer a las 29 empresas miembro que cumplieron entre 5 y 40 años de pertenencia a la Cámara y las cuales listamos a continuación: 40 AÑOS Empresa de Alquileres de Automóviles, S.A. (Hertz) Panama Packing and Storage Petroleos Delta, S.A. ARCO Seguros, S.A. Sea Cargo, S.A. Agentes de Seaboard Marine, Ltd. DHL Panamá, S.A. Johnson & Johnson Panamá, S.A…","pipeline_boundary","2","","1","204","0",""
"166","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.rutasdelconflicto.com/especiales/voces-para-convivencia/intro.html","rutasdelconflicto.com","¿Cómo convivir?","Convivir es mucho más que solo compartir un mismo espacio. En Colombia existen más de mil iniciativas ciudadanas de convivencia que surgieron como respuesta pacífica a las acciones violentas del conflicto y alcanzan grados inimaginables de reconciliación, transformación de conflictos e incidencia social, política y económica. El siguiente es un manual para entenderlas y reconocerlas. Cansadas de la violencia y decididas a aprovechar el potencial del diálogo y la fuerza de la ciudadanía, muchas comunidades del país se han organizado y viven experiencias de trabajo colectivo, continuo y duradero…","pipeline_boundary","2","","1","1665","0",""
"167","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://razonpublica.com/hidroituango-una-catastrofe-que-habria-podido-ser-evitada/","razonpublica.com","Hidroituango: una catástrofe que habría podido ser evitada - Razón Pública","17 municipios se encuentran en riesgo por el proyecto hidroeléctrico de Hidroituango. ¿Qué originó esta catástrofe y qué podemos aprender de ella? Daniel Calderón Ramírez* De motor económico a catástrofe ecológica Hasta hace unos meses, el proyecto hidroeléctrico Hidroituango no estaba en la mente de los colombianos ni figuraba en las noticias del país. Esta mega construcción es una de las grandes obras promovidas por el gobierno de Juan Manuel Santos, con el propósito de acelerar el desarrollo sostenible y mitigar el cambio climático mediante la producción de energías limpias y la reducción d…","pipeline_boundary","6","","1","1253","0",""
"168","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.elheraldo.co/sociedad/isla-verde-la-atlantida-del-caribe-colombiano-941643?utm_source=ELHERALDO&utm_medium=articulo&utm_campaign=recirculacion&utm_term=mas-leidas","elheraldo.co","Isla Verde: La Atlántida del caribe colombiano","A lo largo de la historia, la leyenda de la Atlántida, o Atlantis, ha cautivado a millones de personas en el mundo cuando el filósofo Platón escribió sobre ella, en su libro Timeo hacia el año 360 a.C, haciendo referencia a una isla mítica que fue tragada por el mar. Sin embargo, aunque su relato se remonta a varios siglos atrás, no es único en el mundo. El Caribe colombiano también cuenta con su Atlántida. Se trata de Isla Verde, que estuvo ubicada en el mar Caribe, aproximadamente a cuatro kilómetros desde el Muelle de Puerto Colombia y protegía la costa del impacto directo del oleaje. La ex…","pipeline_boundary","2","","1","865","0",""
"169","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.elespectador.com/actualidad/banco-de-bogota-trabaja-para-que-la-recuperacion-del-rio-bogota-sea-un-ejemplo-mundial-article-919260/","elespectador.com","Banco de Bogotá trabaja para que la recuperación del río Bogotá sea un ejemplo mundial | EL ESPECTADOR","Colombia es uno de los países del mundo más biodiversos, privilegiado por sus seis nevados, cinco vertientes hidrográficas, 30 grandes ríos, 1.277 lagunas y más de mil ciénagas. El agua es una de sus mayores riquezas. Desde el martes 12 de mayo se conmemora en Colombia el Día del Río Bogotá, una fecha establecida desde el año 2010 por la Ordenanza 066 de 2013 de la Asamblea de Cundinamarca, con la intención de hacer un llamado a los colombianos sobre la importancia ambiental, económica y social de este cuerpo de agua. Precisamente, el río Bogotá, el segundo afluente más importante del país, co…","pipeline_yes","4","1.0","2","528","0"," [auto-relabeled: no flood keywords]"
"170","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://grist.org/article/2010-04-27-epa-scientist-atlantic-east-cost-shoreline/","grist.org","EPA scientist warns Atlantic seaboard will be swallowed by rising seas | Grist","For most of the 20th century, Chesapeake Beach, Maryland, was known for its boardwalk, amusement park, and wide, sandy beaches, popular with daytrippers from Washington, D.C. “The bathing beach has a frontage of three miles,” boasted a tourist brochure from about 1900, “and is equal, if not superior, to any beach on the Atlantic Coast.” Today, on a cloudless spring afternoon, the resort town’s sweeping view of Chesapeake Bay is no less stunning. But there’s no longer any beach in Chesapeake Beach. Where there once was sand, water now laps against a seven-foot-high wall of boulders protecting a…","pipeline_yes","9","1.0","5","1902","0"," [auto-relabeled: no flood keywords]"
"171","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://colombiacheck.com/chequeos/las-cuestionables-afirmaciones-del-presidente-petro-y-la-ministra-corcho-sobre-el-sistema","colombiacheck.com","Las cuestionables afirmaciones del presidente Petro y la ministra Corcho sobre el sistema de salud | ColombiaCheck","Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Desde Aracataca, el presidente Gustavo Petro y la ministra de Salud, Carolina Corcho, presentaron un programa de prevención en salud en el que predominaron las críticas de ambos por la prestación de servicios de salud en la actualidad. El mandatario dijo, incluso, que Colombia tenía uno de los peores sistemas de salud del mundo. La conclusión de ambos, que señalaron no solo en la jornada de lanzamiento del programa de prevención en salud, sino…","pipeline_yes","2","5.0","2","6040","1",""
"172","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://abcnews.go.com/alerts/fourth--of--july","abcnews.go.com","4th of July News & Videos - ABC News","July 5, 2025 at 8:43 PM July 5, 2025 at 3:47 PM He ate 70 and a half hot dogs in 10 minutes to earn his 17th Mustard Belt. Just a little shy of his record 76 dogs in 2021. July 5, 2025 at 3:47 PM July 5, 2025 at 3:44 PM July 5, 2025 at 2:33 PM Famed competitive eater Joey “Jaws” Chestnut has reclaimed his title at the Nathan’s Famous Fourth of July hot dog eating contest after skipping last year’s event July 5, 2025 at 2:33 PM July 5, 2025 at 12:00 PM Small towns and big cities across the country are celebrating America’s birthday marking the 249th year since the Declaration of Independence in…","pipeline_boundary","2","","5","1300","0",""
"173","6","United States of America","Kerr county (Texas)","2025-07-04","eng","http://www.miaminewtimes.com/best-of-miami/2016/food-and-drink/best-popsicle-8513732","miaminewtimes.com","Best Popsicle 2016 | HipPOPs | Best of Miami: City Guide for Entertainment, Dining, More","Imagine a vanilla-bean popsicle dunked in milk chocolate and topped with pretzels, hazelnuts, and chocolate sprinkles. HipPOP's, a South Florida-born gourmet icy dessert truck, brings sweet and savory handcrafted popsicles using a bevy of innovative flavors, dips, and toppings. Customize yours by choosing from gelato, sorbet, or yogurt varieties in flavors such as hazelnut, pistachio, pineapple, strawberry, Mexican chocolate chip, and gianduia, a mix of chocolate and hazelnut. Then dip your stick into milk, dark, or white chocolate and choose a topping, including shredded coconut, crushed pist…","pipeline_yes","4","3.0","6","22960","0"," [auto-relabeled: no flood keywords]"
"174","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://www.climatecentral.org/partnership-journalism/back-to-the-beach-nearly-3-years-later-florence-survivors-still-arent-home","climatecentral.org","Back to the Beach: Nearly 3 years later, Florence survivors still aren’t home | Climate Central","Partnership Journalism•May 27, 2021 Back to the Beach: Nearly 3 years later, Florence survivors still aren’t home By Elisa Raffa, Fox46 Charlotte and Charles Wohlforth, Climate Central Three years later, some survivors of Hurricane Florence still aren’t home, but the damage was not evenly distributed. Flooding highlighted disparities, and today the most vulnerable of us continue to be at the highest risk of rising seas that increasingly threaten North Carolina’s coastal region. Maristine Davis, a resident of the Beaufort area, can still see the damage outside her window. She and her husband ha…","pipeline_boundary","9","","3","1449","0",""
"175","5","Trinidad and Tobago","Bamboo #2, Valsayn South, Real Spring Gardens, Kelly Village, Madras Road and El Carmen, St. Helena","2022-11-26","eng","https://odpm.gov.tt/node/1492","odpm.gov.tt","PUBLIC ADVISORY #1 - CONTINUE TO BE VIGILANT AS ADVERSE WEATHER AND RIVERINE FLOODING IMPACT T&T | Office of Disaster Preparedness and Management - ODPM","You are here PUBLIC ADVISORY #1 - CONTINUE TO BE VIGILANT AS ADVERSE WEATHER AND RIVERINE FLOODING IMPACT T&T CONTINUE TO BE VIGILANT AS ADVERSE WEATHER AND RIVERINE FLOODING IMPACT T&T In light of the ongoing adverse weather conditions as a result of a tropical wave 91L, the Trinidad and Tobago Meteorological Service (TTMS) has elevated its alert to a Riverine Flood Alert #2 - Orange Level. The Adverse Weather Alert #3 - Yellow Level remains in effect until Friday 07 October, 2022 at 12:00 PM, unless extended. The TTMS has advised that continuous rainfall overnight has pushed major watercours…","pipeline_yes","8","3.0","4","821","1",""
"176","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://www.accuweather.com/?utm_source=www-zamenpress-com&utm_medium=oap_weather_widget&utm_term=link_get_widget_footer&utm_content=accuweather&utm_campaign=current","accuweather.com","Local, National, & Global Daily Weather Forecast | AccuWeather","Top Stories Weather News Deadly flash flooding devastates wildfire-scarred New Mexico town 43 minutes ago Weather News State inspection before floods found Camp Mystic had emergency plan 47 minutes ago Astronomy 1st full moon of summer to rise Thursday night 1 day ago Weather Forecasts Flash flood threat to continue in central Texas into Wednesday night 16 hours ago Severe Weather Rounds of flooding downpours, severe storms to target Eastern US 46 minutes ago Featured Stories AccuWeather Ready Floodwater rising in your house? Do this 1 day ago Weather News US Coast Guard rescue swimmer hailed …","pipeline_yes","7","2.0","4","154","1",""
